ticker,year,total_assets,current_assets,total_liabilities,current_liabilities,total_equity,retained_earnings,net_revenue,profit_after_tax,ebit,interest_expense,operating_cash_flow,market_cap,current_ratio,working_capital,working_capital_to_assets,ocf_to_current_liabilities,cash_ratio,ocf_to_total_debt,roa,roe,operating_margin,ebit_to_assets,debt_ratio,equity_multiplier,ebit_to_interest,icr,company_size,revenue_growth,assets_growth,altman_x1,altman_x2,altman_x3,altman_x4,altman_z_score,springate_s_score,springate_distressed,zmijewski_x_score,zmijewski_distressed,distress_label,distress_label_next_year
POB,2024,180504884000,99823541000,68177555000,68172555000,112327329000,1420533000,2410586886000,1398915000,1697635000,0,461979000,224654658000,1.4642775380796569,31650986000,0.1753469784230326,0.0067766126705974,1.4642775380796569,0.0067761156879269,0.007750011905495,0.0124539149328477,0.000704241365395,0.0094049255753101,0.377704766149153,1.6069542969369457,9999.0,9999.0,25.919023672525025,0.0875525464523172,0.022553706721472,0.1753469784230326,0.0078697759779175,0.0094049255753101,3.295141018184064,4.699030817102456,5.567792107591932,0,-2.1878149966768734,0,0,0
POM,2022,11031617799000,3936776214000,8420318605000,7679983370000,2611299194000,-444683234000,13017367140000,-1079868046000,-1065715981000,433075195000,2103202903000,5222598388000,0.5126021795018548,-3743207156000,-0.339316247553402,0.2738551376576744,0.5126021795018548,0.2497771167175449,-0.0978884571307291,-0.413536697932286,-0.0818687811089885,-0.0966055931611957,0.7632895517612376,4.22457059855394,-2.460810485809514,-2.460810485809514,30.03178661105871,0.0,0.0,-0.339316247553402,-0.0403098840172209,-0.0966055931611957,0.6202376219943521,-2.355264888795623,-0.3028754435569672,1,0.4891980934093279,1,1,1
POM,2023,10404273242000,3099344821000,8809535874000,7963567086000,1594737368000,-1270962148000,3283918181000,-958293463000,-716846709000,577512852000,0,3189474736000,0.3891905207213821,-4864222265000,-0.4675215800142669,0.0,0.3891905207213821,0.0,-0.0921057570010328,-0.60090989414879,-0.2182900637255554,-0.0688992582496037,0.8467228483040642,6.524129584452052,-1.241265378800609,-1.241265378800609,29.97323772633809,-0.7477279279533326,-0.0568678654781593,-0.4675215800142669,-0.1221577056309302,-0.0688992582496037,0.3620479877280763,-3.5480283135732806,-0.6740884787903599,1,0.9392393797549284,1,1,1
POM,2024,9903991858000,2518916540000,9640913818000,8921955029000,263078041000,-2601347566000,2327613650000,-991545119000,-801810661000,663131655000,0,526156082000,0.2823278678061581,-6403038489000,-0.6465108797346105,0.0,0.2823278678061581,0.0,-0.1001157041742794,-3.769015137983333,-0.3444775558005513,-0.0809583320035075,0.9734371712162204,37.64659270060477,-1.2091274107552594,-1.2091274107552594,29.92395900977837,-0.2912083914066311,-0.0480842219695328,-0.6465108797346105,-0.2626564725917811,-0.0809583320035075,0.0545753329956797,-5.584107363126359,-0.9288100360598734,1,1.6979832332454905,1,1,1
POS,2022,1444128893000,1331966835000,690467961000,671919912000,753660932000,44917968000,1723046537000,30167582000,38125749000,0,176752852000,1507321864000,1.9823297556926696,660046923000,0.457055409804061,0.2630564280702549,1.9823297556926696,0.2559899401327906,0.0208898126380745,0.0400280560117981,0.0221269409625934,0.0264005167300534,0.478120730321819,1.9161519878278632,9999.0,9999.0,27.99852741349598,0.0,0.0,0.457055409804061,0.0311038496755566,0.0264005167300534,2.183043890721528,5.569289595940518,1.0665216630224474,0,-1.6766453130597374,0,0,0
POS,2023,1565037586000,1392465124000,796247983000,750527350000,768789603000,60046638000,1676603420000,52566504000,55632563000,0,349530717000,1537579206000,1.8553156310692744,641937774000,0.4101740301590431,0.4657134973162537,1.8553156310692744,0.4389721851264017,0.0335880137769419,0.0683756697474484,0.0331817067389734,0.0355471098570791,0.5087724346832396,2.0357163779177694,9999.0,9999.0,28.07893095624569,-0.0269540700165081,0.0837243085337258,0.4101740301590431,0.0383675373276306,0.0355471098570791,1.93103058196381,5.082278498832972,1.0090456792103033,0,-1.5585644468260498,0,0,0
POS,2024,2198744445000,1977300406000,1400590989000,1214619966000,798153457000,89410492000,2109954735000,86643854000,101598763000,0,467171180000,1596306914000,1.627916929862159,762680440000,0.346870888854025,0.3846233332871131,1.627916929862159,0.3335528956483954,0.039406059306724,0.1085553827276099,0.0481521055000262,0.0462076269168243,0.6369958055766686,2.7547891019157738,9999.0,9999.0,28.418907606559515,0.2584697787387311,0.4049147858612514,0.346870888854025,0.0406643401434494,0.0462076269168243,1.139738100942473,3.9152790386207057,0.9381883473537208,0,-0.8529628428126957,0,0,0
POT,2022,2475297927000,1223022509000,2144955667000,1170454428000,330342260000,46924626000,1481192077000,15270805000,19482375000,41704228000,-103790716000,660684520000,1.0449125397302526,52568081000,0.0212370722839457,-0.0886755720830166,1.0449125397302526,-0.0483882802786151,0.0061692795979948,0.0462272220332935,0.0131531725712842,0.0078707192324166,0.8665444444498175,7.493131296613397,0.4671558720617008,0.4671558720617008,28.537381879250223,0.0,0.0,0.0212370722839457,0.018957162888619,0.0078707192324166,0.3080177973673709,0.5774254656771615,0.2728625208598023,1,0.6073619250140628,1,1,1
POT,2023,2281565024000,1065773567000,1970679117000,1003220435000,310885907000,27468273000,1157718483000,2613478000,3726275000,52021335000,-9225558000,621771814000,1.0623523303729354,62553132000,0.0274167649582622,-0.0091959430631015,1.0623523303729354,-0.0046814105454388,0.0011454760098917,0.0084065502525336,0.0032186365292744,0.0016332100820283,0.8637400627508918,7.338914285361929,0.0716297457571975,0.0716297457571975,28.45588273745562,-0.2183873374850626,-0.0782664991097857,0.0274167649582622,0.0120392242653874,0.0016332100820283,0.3155114440683444,0.5613640372543555,0.2044499891599759,1,0.6139143063140786,1,1,1
POT,2024,2539858693000,1371007217000,2233068308000,1231915038000,306790385000,23372751000,1618372120000,3359281000,6044462000,38408950000,-12109524000,613580770000,1.112907282328345,139092179000,0.0547637470475606,-0.0098298369826377,1.112907282328345,-0.0054228184407156,0.0013226251559814,0.0109497597194905,0.0037349024524718,0.002379841845792,0.8792096639684985,8.278807997845174,0.1573711856221011,0.1573711856221011,28.56312956273427,0.3978977996501418,0.1132089886910889,0.0547637470475606,0.0092023824256115,0.002379841845792,0.2747702646631265,0.6937512624394968,0.3012493902003278,1,0.7010916422892121,1,1,1
POV,2022,352363277000,140476925000,172845405000,161678352000,179517872000,20909393000,3443343543000,20332575000,20382438000,1194750000,33130352000,359035744000,0.86886663095131,-21201427000,-0.0601692298371944,0.2049152010159034,0.86886663095131,0.1916762091534918,0.0577034450726827,0.1132621213335238,0.005919373929864,0.0578449552789236,0.4905318354159818,1.962831182624536,17.060002510985562,17.060002510985562,26.587928517292337,0.0,0.0,-0.0601692298371944,0.05934044313023,0.0578449552789236,2.0772073402819125,2.36852550364293,4.102793591860219,0,-1.7671095074797811,0,0,0
POV,2023,371083378000,155327055000,189699561000,182442799000,181383817000,20674308000,3893811958000,14147751000,12513716000,1585437000,16668026000,362767634000,0.8513739969534232,-27115744000,-0.0730718367018853,0.0913602843815173,0.8513739969534232,0.08786539047394,0.0381255314540119,0.0779989705476316,0.0032137443037766,0.0337221140635407,0.5112046840319536,2.045846118675516,7.892912805743779,7.892912805743779,26.6396926128484,0.1308229659267548,0.0531272758029208,-0.0730718367018853,0.0557133766309521,0.0337221140635407,1.9123272193550305,1.936830545882312,4.265033464563319,0,-1.5611036885487313,0,0,0
POV,2024,458324002000,240149334000,274904289000,272900582000,183419712000,21310203000,4478140069000,10044879000,13470329000,776564000,25849686000,366839424000,0.8799883541472256,-32751248000,-0.0714587232112709,0.0947219892700705,0.8799883541472256,0.0940315849346388,0.0219165458412976,0.0547644464734521,0.0030080186846428,0.0293904070945863,0.5998033875607501,2.4987717895882424,17.3460642007613,17.3460642007613,26.85084219889899,0.1500658268305621,0.2350970945403003,-0.0714587232112709,0.0464959349870574,0.0293904070945863,1.334425975434672,1.2814583336738958,3.95560000664144,0,-0.9832651006061524,0,0,0
POW,2022,56843244855000,24925080976000,23561794352000,18325681327000,33281450502000,3420458999000,28224118056000,2552928570000,2765157125000,437526337000,3156388503000,66562901004000,1.3601175602282698,6599399649000,0.116098221799868,0.1722385349105443,1.3601175602282698,0.1339621446416739,0.0449117318427581,0.0767072507806288,0.0979714271146967,0.0486453074952629,0.4145047386387456,1.7079557530578209,6.319978687362997,6.319978687362997,31.67131850505441,0.0,0.0,0.116098221799868,0.0601735352674739,0.0486453074952629,2.825035309687691,4.250953601519342,0.5513621421391589,1,-2.144866253292474,0,0,0
POW,2023,70362090315000,29041954766000,36242661144000,26785158580000,34119429171000,3922654508000,28329357579000,1282942141000,1290182973000,564748640000,3352120971000,68238858342000,1.0842554722705695,2256796186000,0.0320740355480725,0.1251484459570446,1.0842554722705695,0.0924910275677962,0.018233428473436,0.0376015124570267,0.0455422601589944,0.0183363366156982,0.5150878972149251,2.0622294107664807,2.28452603799099,2.28452603799099,31.88467574421107,0.0037287089995581,0.2378267724596807,0.0320740355480725,0.0557495448250456,0.0183363366156982,1.882832446295048,2.492343439992297,0.2682528650451442,1,-1.4503864358944714,0,0,0
POW,2024,79915032730000,29980558720000,45234397819000,33457348745000,34680634911000,4130274842000,30305634269000,1211341955000,882743242000,381646636000,4343815084000,69361269822000,0.8960829188379852,-3476790025000,-0.0435060827259702,0.1298314196114884,0.8960829188379852,0.096029024225795,0.0151578734766039,0.0349284826563479,0.0291280239893533,0.0110460224046009,0.5660311492560907,2.304312851684632,2.3129857798615574,2.3129857798615574,32.011985095309235,0.0697607308774617,0.1357683146170469,-0.0435060827259702,0.0516833279159691,0.0110460224046009,1.5333744487887464,1.567360188110797,0.1506742389841817,1,-1.1454172115603527,0,0,0
PPC,2022,5779442940000,2889884078000,614322977000,614322977000,5165119963000,527059053000,5277791567000,497202717000,558021994000,0,-1077556791000,10330239926000,4.704177096081496,2275561101000,0.3937336391455056,-1.7540558164732296,4.704177096081496,-1.7540558164732296,0.0860295225961691,0.0962616010008827,0.1057302068329292,0.0965529030726964,0.1062944964380944,1.1189368265210995,9999.0,9999.0,29.385328416805628,0.0,0.0,0.3937336391455056,0.091195476531515,0.0965529030726964,16.815649605761042,21.18545752098487,1.666756202142899,0,-4.100070930369948,0,0,0
PPC,2023,5777917929000,2929235432000,767100345000,767100345000,5010817584000,906411943000,5813760220000,380102277000,384844646000,419923000,-303060934000,10021635168000,3.8185818206091406,2162135087000,0.3742066110264405,-0.3950733903007174,3.8185818206091406,-0.3950733903007174,0.0657853368065727,0.0758563389363247,0.0661954795927239,0.0666061115317029,0.132764146951593,1.153088858682348,916.464794736178,916.464794736178,29.38506451382187,0.1015516899816972,-0.000263868164429,0.3742066110264405,0.1568751848223076,0.0666061115317029,13.06430799219625,17.13132493215328,1.3231473492202697,0,-3.854552705287933,0,0,0
PPC,2024,5533688169000,2730492704000,1009356205000,1009356205000,4524331964000,376271688000,7681064353000,427065520000,411336703000,480124000,493132706000,9048663928000,2.705182462320128,1721136499000,0.3110288195568904,0.4885616232972977,2.705182462320128,0.4885616232972977,0.0771755666306682,0.0943930559026503,0.0535520448854648,0.0743331916142888,0.1824020751032673,1.2230950807835108,856.7301426298206,856.7301426298206,29.341875647494604,0.3211869878252391,-0.0422695100555485,0.3110288195568904,0.0679965470602216,0.0743331916142888,8.964787538012907,12.174563762271095,1.372436422790205,0,-3.618418951598663,0,0,0
PPE,2022,18323843000,18323843000,7909064000,7909064000,10414778000,-9732088000,1800000000,1863742000,1948547000,0,15424373000,20829556000,2.3168156181312987,10414779000,0.568373075451476,1.950214715673056,2.3168156181312987,1.950214715673056,0.1017113058652598,0.1789516780866572,1.082526111111111,0.1063394289069165,0.431626924548524,1.7594079297705625,9999.0,9999.0,23.631468944935943,0.0,0.0,0.568373075451476,-0.5311160982988121,0.1063394289069165,2.6336309833881733,5.477002389319616,1.113782822778688,0,-2.306694668939607,0,0,0
PPE,2023,16108141000,11108141000,4949270000,4949270000,11158871000,-8987996000,4356762000,744093000,746901000,0,-8941459000,22317742000,2.2443998811946004,6158871000,0.382345237727929,-1.806621784626824,2.2443998811946004,-1.806621784626824,0.0461935986281719,0.0666817458504538,0.1714348867346896,0.0463679204198672,0.3072527115326343,1.4435278443491282,9999.0,9999.0,23.50259063331176,1.4204233333333334,-0.1209190670319539,0.382345237727929,-0.5579784780875707,0.0463679204198672,4.509299755317451,5.735532089234564,0.7439544280038459,1,-2.765508337615536,0,0,0
PPE,2024,16776645000,11526645000,2548737000,2548737000,14227908000,-5918959000,4931863000,3069037000,404855000,64272000,5183955000,28455816000,4.522492905309571,8977908000,0.5351432303657853,2.033930923433842,4.522492905309571,2.033930923433842,0.1829350862463859,0.215705429076432,0.0820896687519503,0.0241320597771485,0.1519217340535011,1.1791364549166328,6.299088249937764,6.299088249937764,23.54325357758948,0.132001931709834,0.0415010025055033,0.5351432303657853,-0.3528094562411018,0.0241320597771485,11.1646733264358,14.245455198313588,0.8310663060896485,1,-4.275343975625018,0,0,0
PPH,2022,3307097329000,1269812148000,1519403611000,802186890000,1787693719000,543692884000,1743405764000,476951748000,479249307000,42241724000,295298633000,3575387438000,1.5829380457713538,467625258000,0.1414005127394906,0.3681170020118379,1.5829380457713538,0.1943516724997437,0.1442206565309103,0.2667972387724208,0.2748925791666707,0.1449153923585658,0.4594372223872338,1.8499238957162767,11.345401219893391,11.345401219893391,28.827091980701645,0.0,0.0,0.1414005127394906,0.1644018394113613,0.1449153923585658,2.3531518630832053,4.908178252939024,1.1609495675810493,0,-2.3365325389649487,0,0,0
PPH,2023,3538779460000,1657799776000,1760491352000,1165014061000,1778288108000,497856654000,1749381397000,316743135000,324675297000,59352206000,156050872000,3556576216000,1.4229869247904297,492785715000,0.1392530166318982,0.1339476296672783,1.4229869247904297,0.0886405217626993,0.0895063223295638,0.1781168830714578,0.1855943464111274,0.0917478188934667,0.4974854669242372,1.989992197597264,5.470315576812764,5.470315576812764,28.894802998311377,0.0034275629479907,0.070056036442706,0.1392530166318982,0.1406859793404588,0.0917478188934667,2.020217941973736,4.109910263791668,0.7731447826493105,1,-1.8728032367140464,0,0,0
PPH,2024,3579052053000,1766586087000,1695033302000,1072855779000,1884018751000,554897813000,2232677431000,380540975000,379634311000,54671581000,7220611000,3768037502000,1.6466202835264776,693730308000,0.1938307400191365,0.0067302718047809,1.6466202835264776,0.0042598637982394,0.1063245153646274,0.2019836452254078,0.1700354496932253,0.1060711901861797,0.4735983933453007,1.8996902504820128,6.943905847537133,6.943905847537133,28.90611909161338,0.2762668191332094,0.0113803624823798,0.1938307400191365,0.1550404422128699,0.1060711901861797,2.2229872991604505,4.823896558309093,0.9747222022881794,0,-2.085535958206715,0,0,0
PPI,2019,411564020000,46545172000,347276530000,215869539000,64287489000,-425677274000,7022440000,-197690536000,-197680481000,2376021000,39925250000,128574978000,0.2156171371635717,-169324367000,-0.4114168361947675,0.1849508281017823,0.2156171371635717,0.1149667384663167,-0.4803396953893102,-3.0751012222611465,-28.149828407220284,-0.4803152641963211,0.8437971084061235,6.401930241823568,-83.19812030280877,-83.19812030280877,26.74323042211941,0.0,0.0,-0.4114168361947675,-1.0342917585458515,-0.4803152641963211,0.3702380290427343,-8.909654223201557,-2.503155263216968,1,2.670309678618146,1,1,1
PPI,2020,216234245000,48016597000,332221387000,199257493000,-115987142000,-605951906000,-5956732000,-180274632000,-180980443000,9062286000,26264881000,-231974284000,0.2409776228590811,-151240896000,-0.6994308232722343,0.1318137682280284,0.2409776228590811,0.079058368990555,-0.833700656433952,1.5542639372905662,30.382505541629204,-0.8369647601377849,1.5363958053915097,-1.86429496641964,-19.970727363934444,-19.970727363934444,26.09962812461298,-1.84824249121388,-0.4746036230280771,-0.6994308232722343,-2.802293901227347,-0.8369647601377849,-0.6982521086157527,-20.08131222083946,-3.930392561667382,1,8.208145134192954,1,1,1
PPP,2022,158194240000,78472168000,33641601000,33416601000,124552639000,25974303000,150574932000,20541413000,25614320000,45355000,20936250000,249105278000,2.3482989188517407,45055567000,0.2848116783518793,0.6265224281787367,2.3482989188517407,0.622332153573785,0.1298493105690826,0.1649215397194434,0.1701101216502624,0.1619168940664337,0.2126600880032041,1.2700994637295482,564.7518465439313,564.7518465439313,25.787089482009023,0.0,0.0,0.2848116783518793,0.1641924699660367,0.1619168940664337,7.404679640543861,11.2666272127751,1.6761791826436478,0,-3.681552591618015,0,0,0
PPP,2023,160022035000,79644278000,29651473000,29426473000,130370561000,30810197000,152171934000,20101967000,24427986000,0,22050003000,260741122000,2.706551954085697,50217805000,0.3138180626186887,0.7493253778663859,2.706551954085697,0.743639380073968,0.1256199935215172,0.1541909986871959,0.160528852843521,0.1526538891971971,0.185296187490679,1.227439950956413,9999.0,9999.0,25.798577361447883,0.0106060283659965,0.0115541185317493,0.3138180626186887,0.1925372152653851,0.1526538891971971,8.793530156157841,12.945358611914653,1.7201475101307833,0,-3.8199279099663,0,0,0
PPP,2024,167142295000,91227656000,31784177000,31567177000,135358118000,34891953000,137547863000,17359147000,21612451000,0,17336400000,270716236000,2.889952940676324,59660479000,0.35694423724408,0.5491906989338958,2.889952940676324,0.5454412112039271,0.1038584937463016,0.1282460723929391,0.1571267668476972,0.1293056972802724,0.1901623822982686,1.2348154471237551,9999.0,9999.0,25.84211135242938,-0.096102287823982,0.0444954971357538,0.35694423724408,0.2087559764570661,0.1293056972802724,8.51732722228422,12.834226548693062,1.5456651852508774,0,-3.694997454520931,0,0,0
PPS,2022,446055308000,406386017000,256755507000,256755507000,189299800000,18612806000,259665242000,18469897000,21370159000,7846000,19827874000,378599600000,1.5827742966385527,149630510000,0.3354528178823959,0.0772247272577487,1.5827742966385527,0.0772247272577487,0.0414071902491517,0.0975695536920799,0.0822988815730678,0.0479092135363626,0.5756136120231978,2.356343260795838,2723.70112159062,2723.70112159062,26.82370879024661,0.0,0.0,0.3354528178823959,0.041727574285474,0.0479092135363626,1.4745529878741803,4.206832929711409,0.7803650920288797,1,-1.21166586477551,0,0,0
PPS,2023,265932504000,224396864000,77486164000,77486164000,188446341000,17759346000,303639861000,17690520000,25990018000,0,1262701000,376892682000,2.895960419462757,146910700000,0.5524360421921195,0.016295825406972,2.895960419462757,0.016295825406972,0.0665225940188191,0.0938756353990444,0.0855948817602706,0.0977316334373326,0.2913753032611613,1.4111842267078032,9999.0,9999.0,26.30650836916866,0.1693511948742065,-0.4038127128396374,0.5524360421921195,0.0667814040513077,0.0977316334373326,4.863999745812685,9.605644123789762,1.5471362907585613,0,-2.9500962861739173,0,0,0
PPS,2024,292024718000,247269514000,102615234000,102615234000,189409485000,18722490000,372622978000,18601248000,24520062000,33336000,-7770085000,378818970000,2.409676461878945,144654280000,0.4953494381937902,-0.0757205796558433,2.409676461878945,-0.0757205796558433,0.0636975120715637,0.0982065285695697,0.0658039451340545,0.0839657073138582,0.3513922886486615,1.5417639618206025,735.5430165586753,735.5430165586753,26.40010428631696,0.2271872894843671,0.0981159264382363,0.4953494381937902,0.0641126892552979,0.0839657073138582,3.69164455640183,7.898976018894583,1.4358774390713305,0,-2.5933414648721813,0,0,0
PPT,2022,329599831000,248090687000,165081694000,165081694000,164518137000,14652187000,2120349953000,7011180000,9205398000,10893237000,-7092816000,329036274000,1.5028358444153112,83008993000,0.2518478020700199,-0.0429654907708906,1.5028358444153112,-0.0429654907708906,0.0212717948875404,0.0426164563242045,0.0043414522149872,0.0279290131068058,0.5008549109359222,2.0034255007397754,0.8450562491204405,0.8450562491204405,26.52114512223888,0.0,0.0,0.2518478020700199,0.0444544736432222,0.0279290131068058,1.993172386515491,4.077557139575236,2.911638845048633,0,-1.5468614280368362,0,1,1
PPT,2023,485964963000,293270686000,306417151000,292801041000,179547812000,22181862000,3305985189000,7529674000,9486766000,15284106000,-15662509000,359095624000,1.0016039731224862,469645000,0.0009664174081619,-0.0534919853649017,1.0016039731224862,-0.0511149880118818,0.0154942734009406,0.0419368741736602,0.0028695730493788,0.0195215020058966,0.6305334218096706,2.706604762190029,0.6206948577823262,0.6206948577823262,26.90940236565552,0.5591696004343487,0.474409017521614,0.0009664174081619,0.0456449820231175,0.0195215020058966,1.1719175079726527,1.5168402164438168,2.769030333474389,0,-0.7796901418815996,0,1,1
PPT,2024,496212843000,329075863000,298958675000,298958675000,197254168000,15488338000,4040313814000,9056356000,10412365000,13526669000,-2834960000,394508336000,1.100740304659164,30117188000,0.0606940921115981,-0.0094827821938935,1.100740304659164,-0.0094827821938935,0.0182509504293503,0.0459121147696103,0.0025771178872097,0.0209836668818344,0.6024807282144449,2.515601307851705,0.769765638532295,0.769765638532295,26.930270790577744,0.2221209663743597,0.021087693105974,0.0606940921115981,0.0312130937731492,0.0209836668818344,1.3196082568936995,2.0265068411368623,3.376979424391784,0,-0.9523920873283772,0,1,1
PPY,2022,304868339000,161087692000,144482844000,130964055000,160385495000,25416051000,4237849553000,24747787000,17772914000,1377055000,39898548000,320770990000,1.2300145410127992,30123637000,0.0988086762266251,0.3046526621369504,1.2300145410127992,0.2761473050738121,0.0811753266382968,0.1543019024257773,0.0041938520416371,0.0582970145679837,0.4739188217245478,1.9008473241299035,12.906466335767272,12.906466335767272,26.44314584494533,0.0,0.0,0.0988086762266251,0.0833673023685152,0.0582970145679837,2.220132031731048,3.642856892982471,5.92360823092466,0,-1.9688717442064645,0,0,1
PPY,2023,396879858000,215359820000,241190016000,207289805000,155689842000,17008230000,4415410256000,10627590000,-7309078000,1752227000,37082308000,311379684000,1.0389310752644103,8070015000,0.0203336471663422,0.1788911326343328,1.0389310752644103,0.1537472761724929,0.0267778517497857,0.0682612935017301,-0.001655356484727,-0.0184163490604756,0.6077154361408786,2.549169893820048,-4.171307712984676,-4.171307712984676,26.706899447148373,0.0418987745504801,0.3018073943060384,0.0203336471663422,0.0428548581067069,-0.0184163490604756,1.2910139862505752,1.5049023827157777,4.385677532870739,0,-0.9606780711720848,0,1,1
PPY,2024,352115592000,171724195000,194119744000,160295228000,157995848000,17720097000,4459752854000,11503685000,-6447777000,3226761000,9497496000,315991696000,1.0712994837251175,11428967000,0.0324579974862345,0.0592500233381869,1.0712994837251175,0.048925966026413,0.0326701948489688,0.0728100462488102,-0.0014457700260714,-0.0183115350370511,0.5512955075275394,2.2286382614307687,-1.998219576845016,-1.998219576845016,26.587225345001144,0.0100426903569705,-0.112790470712172,0.0324579974862345,0.0503246587274101,-0.0183115350370511,1.6278184253117498,1.96313868208941,5.003618643454577,0,-1.3089166818482856,0,1,1
PQN,2022,909145107000,597491051000,783673729000,424658303000,125471378000,-179235872000,1050324461000,21054949000,23845976000,531714000,16577933000,250942756000,1.406992508515723,172832748000,0.1901046891956709,0.0390382876842043,1.406992508515723,0.0211541262473531,0.0231590632099172,0.1678067885729285,0.0227034377332282,0.0262290098867572,0.8619897120559435,7.245836632160045,44.84737283577262,44.84737283577262,27.53577055204716,0.0,0.0,0.1901046891956709,-0.1971477057072254,0.0262290098867572,0.32021330652517,1.116868158808484,0.7746809128080567,1,0.5034976042401884,1,0,0
PQN,2023,961066885000,674151296000,813649043000,454665756000,147417841000,-157289409000,1076797644000,21946463000,25807100000,173034000,143154128000,294835682000,1.4827404243745157,219485540000,0.2283769667082016,0.3148557508694365,1.4827404243745157,0.175940879217626,0.0228355209637672,0.1488725031592343,0.023966527177877,0.0268525535556248,0.8466102158956398,6.519339033055029,149.14467676872752,149.14467676872752,27.59130984287043,0.0252047667011345,0.0571105510003036,0.2283769667082016,-0.1636612513186322,0.0268525535556248,0.362362230419289,1.5255467241411136,0.8030440496755321,1,0.4169874245706964,1,0,0
PQN,2024,1004161947000,710762132000,828457690000,445929135000,175704257000,-129002994000,1603328679000,28286415000,35076755000,336349000,5903269000,351408514000,1.5938903207120567,264832997000,0.2637353444742713,0.0132381325566449,1.5938903207120567,0.0071256131378296,0.0281691763808691,0.1609887858323205,0.0218774574791972,0.0349313724791047,0.8250239839052574,5.715068969558319,104.28678247891328,104.28678247891328,27.63517442598318,0.4889786283744877,0.044840856211584,0.2637353444742713,-0.1284683156789648,0.0349313724791047,0.4241719501692355,1.9914165213750752,1.0689778044874467,0,0.269499853263208,1,0,0
PRC,2022,105788975000,81802468000,28390107000,20990153000,77398868000,50663086000,107396200000,49844744000,-1405855000,1628247000,0,154797736000,3.8971830267268657,60812315000,0.5748454883885584,0.0,3.8971830267268657,0.0,0.4711714429599115,0.6439983592524893,-0.0130903607390205,-0.0132892392614636,0.2683654605784771,1.366802612668702,-0.863416299861139,-0.863416299861139,25.38471214489164,0.0,0.0,0.5748454883885584,0.4789070505693055,-0.0132892392614636,5.452523866852633,10.968069761043107,0.8619677608196482,1,-4.90617710012919,0,1,1
PRC,2023,56895434000,33857914000,21981408000,15455021000,34914026000,8178244000,100898749000,115158000,135277000,986409000,0,69828052000,2.190738789678772,18402893000,0.3234511402092477,0.0,2.190738789678772,0.0,0.0020240288526492,0.0032983305906915,0.0013407202898026,0.0023776424660017,0.3863474879196809,1.6295867454529591,0.1371408817235041,0.1371408817235041,24.764480928813114,-0.0604998221538565,-0.4621799294302643,0.3234511402092477,0.1437416577224808,0.0023776424660017,3.176686952901288,5.941936341865837,1.0134695283243746,0,-2.115690403853455,0,1,0
PRC,2024,52816482000,26470279000,17127211000,14856392000,35689270000,8953488000,130345405000,1975244000,2050266000,587817000,0,71378540000,1.7817434408031236,11613887000,0.2198913399798192,0.0,1.7817434408031236,0.0,0.0373982500386905,0.0553455982708528,0.015729484288303,0.038818677851357,0.324277769958249,1.4798980758082192,3.487932468778548,3.487932468778548,24.690089138038022,0.2918436183980835,-0.0716920798951986,0.2198913399798192,0.1695207189301248,0.038818677851357,4.167551856516511,6.631915698483276,1.3977882284280243,0,-2.6270358101753004,0,0,1
PRO,2022,50784928000,22976778000,2699729000,2168536000,48085199000,11258402000,17104275000,1216028000,1791774000,36715000,1183566000,96170398000,10.595525276038764,20808242000,0.4097326277591651,0.545790339657723,10.595525276038764,0.4384017803268402,0.0239446632670228,0.0252890291667504,0.1047559162840868,0.0352816095358055,0.0531600438618323,1.0561446984965166,48.80223341958328,48.80223341958328,24.65086545459541,0.0,0.0,0.4097326277591651,0.2216878598311688,0.0352816095358055,35.622241343483,41.05099428788749,1.19921556681932,0,-4.147120835793314,0,0,0
PRO,2023,54259010000,23521423000,4995681000,3693137000,49263329000,12436532000,23298968000,1178129000,1560689000,53074000,3725187000,98526658000,6.368954902025027,19828286000,0.3654376664815668,1.0086782591601666,6.368954902025027,0.745681519696714,0.0217130574258542,0.0239149286886397,0.0669853274187938,0.0287636836720758,0.0920709942920079,1.1014077022687605,29.40590496288201,29.40590496288201,24.71703489852604,0.3621722054866401,0.068407737035681,0.3654376664815668,0.2292067621580268,0.0287636836720758,19.72236778128948,24.04626326138455,0.9058920716883614,0,-3.898379910559999,0,0,1
PRO,2024,52744911000,21418389000,6978121000,4031521000,45766790000,3939993000,30456927000,-3496538000,-3050943000,134108000,4345525000,91533580000,5.312731596834048,17386868000,0.3296406737704041,1.077887229162393,5.312731596834048,0.6227356905963655,-0.0662914759681744,-0.0763990220856651,-0.1001723844299853,-0.0578433623672243,0.1322994174736592,1.1524712788465172,-22.749895606526085,-22.749895606526085,24.68873313071503,0.3072221482084527,-0.027905024437416,0.3296406737704041,0.0746990169345437,-0.0578433623672243,13.117224536519217,15.79033998337789,-0.1284984043416421,1,-3.268832604930694,0,1,0
PRT,2022,5737429448000,2678258807000,1611187051000,1239940179000,4126242397000,815894014000,1605378863000,317243206000,417191201000,0,277844330000,8252484794000,2.1599903385339045,1438318628000,0.2506904252219399,0.2240788182411177,2.1599903385339045,0.1724469730733951,0.0552936134335538,0.0768842873192939,0.2598708694970528,0.0727139574928329,0.2808203683553165,1.3904731947331594,9999.0,9999.0,29.37803239459473,0.0,0.0,0.2506904252219399,0.142205498367289,0.0727139574928329,5.121990515550637,7.974846949813295,0.8154302958631765,1,-2.956785122179823,0,0,0
